Inv_index,Tstart,Tstop,from,to,Inv_Line_Length_km,Inv_Technology,Capacity_MW,Voltage_kV,Inv_Element type,Project_Country_ISO3,Project_N_Countries,Project_Region,Project_Jurisdiction,Infr_Type,Inv_Element_Category,Inv_Environment,Covid19,NewDirective
1,2010.0,2013.0,3,4,66.5,AC,1650.0,400.0,Overhead Line,PRT,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
1,2013.0,2016.0,4,5,66.5,AC,1650.0,400.0,Overhead Line,PRT,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
2,2010.0,2016.0,2,3,67.0,AC,0.0,400.0,ACTransmissionLine,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
2,2016.0,2018.0,3,2,67.0,AC,0.0,400.0,ACTransmissionLine,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
2,2018.0,2024.0,2,6,67.0,AC,0.0,400.0,ACTransmissionLine,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
3,2010.0,2015.0,3,4,37.6,AC,680.0,400.0,Overhead Line,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
3,2015.0,2018.0,4,5,37.6,AC,680.0,400.0,Overhead Line,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
4,2014.0,2022.0,3,4,138.58,AC,0.0,400.0,ACTransmissionLine,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
4,2022.0,2026.0,4,4,138.58,AC,0.0,400.0,ACTransmissionLine,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
8,2014.0,2018.0,3,6,108.0,AC,1780.0,400.0,Overhead Line,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
9,2014.0,2018.0,3,5,99.0,AC,450.0,400.0,Overhead Line,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
18,2014.0,2026.0,3,4,30.0,AC,0.0,400.0,ACTransmissionLine,ESP;PRT,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,0
31,2010.0,2014.0,3,1,177.0,AC,2060.0,400.0,Overhead Line,ESP,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
31,2014.0,2020.0,1,6,177.0,AC,2060.0,400.0,Overhead Line,ESP,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
36,2010.0,2012.0,3,4,,DC,,320.0,Underground Cable,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
36,2012.0,2013.0,4,3,,DC,,320.0,Underground Cable,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
36,2013.0,2014.0,3,4,,DC,,320.0,Underground Cable,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
36,2014.0,2015.0,4,5,,DC,,320.0,Underground Cable,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
38,2012.0,2013.0,1,2,394.0,DC,2000.0,400.0,OffshoreDCTransmissionCable,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Offshore,0,0
38,2013.0,2018.0,2,3,394.0,DC,2000.0,400.0,OffshoreDCTransmissionCable,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Offshore,0,0
38,2018.0,2024.0,3,4,394.0,DC,2000.0,400.0,OffshoreDCTransmissionCable,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
38,2024.0,2026.0,4,4,394.0,DC,2000.0,400.0,OffshoreDCTransmissionCable,ESP;FRA,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,1
55,2010.0,2014.0,3,4,190.0,DC,1200.0,320.0,Underground Cable,FRA;ITA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
55,2014.0,2020.0,4,5,190.0,DC,1200.0,320.0,Underground Cable,FRA;ITA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
57,2014.0,2018.0,2,5,20.0,AC,500.0,220.0,Overhead Line,CHE;FRA,2.0,Extra-EU,Cross-border,Upgrade,Cable/Line,Onshore,0,0
60,2010.0,2014.0,1,2,80.0,AC,1000.0,400.0,ACTransmissionLine,BEL;FRA,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,0,0
60,2014.0,2015.0,2,3,80.0,AC,1000.0,400.0,ACTransmissionLine,BEL;FRA,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,0,0
60,2015.0,2020.0,3,4,80.0,AC,1000.0,400.0,ACTransmissionLine,BEL;FRA,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,0,0
60,2020.0,2022.0,4,5,80.0,AC,1000.0,400.0,ACTransmissionLine,BEL;FRA,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
62,2013.0,2014.0,1,3,250.0,DC,1000.0,320.0,Subsea Cable,FRA;GBR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
62,2014.0,2018.0,3,4,250.0,DC,1000.0,320.0,Subsea Cable,FRA;GBR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
62,2018.0,2020.0,4,5,250.0,DC,1000.0,320.0,Subsea Cable,FRA;GBR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,1
63,2010.0,2018.0,2,6,140.0,AC,800.0,400.0,Overhead Line,AUT;ITA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
68,2014.0,2015.0,2,1,120.0,AC,,400.0,Overhead Line,ITA;SVN,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
68,2015.0,2016.0,1,6,120.0,AC,,400.0,Overhead Line,ITA;SVN,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
70,2014.0,2020.0,4,5,475.0,DC,1200.0,500.0,Subsea Cable,ITA;MNE,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
75,2010.0,2016.0,4,5,,,,,,ITA,1.0,EU,Internal,,,,0,0
86,2010.0,2026.0,3,3,178.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
90,2010.0,2022.0,3,4,80.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
90,2022.0,2026.0,4,4,80.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
91,2010.0,2012.0,3,4,85.0,AC,250.0,400.0,Overhead Line,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
91,2012.0,2015.0,4,5,85.0,AC,250.0,400.0,Overhead Line,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
92,2010.0,2013.0,3,4,,,,,,ITA,1.0,EU,Internal,,,,0,0
92,2013.0,2016.0,4,5,,,,,,ITA,1.0,EU,Internal,,,,0,0
96,2010.0,2020.0,3,4,30.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
96,2020.0,2022.0,4,5,30.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
121,2010.0,2016.0,3,6,,,,,,CHE,1.0,Extra-EU,Internal,,,,0,0
122,2010.0,2016.0,3,6,120.0,AC,,400.0,Overhead Line,CHE,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
123,2010.0,2016.0,2,6,90.0,AC,1500.0,400.0,Overhead Line,CHE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
124,2010.0,2015.0,1,6,90.0,AC,1500.0,400.0,Overhead Line,CHE,1.0,Extra-EU,Cross-border,Upgrade,Cable/Line,Onshore,0,0
125,2010.0,2013.0,3,4,,,,,,CHE,1.0,Extra-EU,Internal,,,,0,0
125,2013.0,2016.0,4,5,,,,,,CHE,1.0,Extra-EU,Internal,,,,0,0
126,2010.0,2016.0,1,6,,AC,,400.0,Underground Cable,CHE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
127,2010.0,2016.0,1,6,30.0,AC,500.0,220.0,Overhead Line,CHE,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
128,2010.0,2016.0,3,6,,,,,,CHE,1.0,Extra-EU,Internal,,,,0,0
129,2010.0,2016.0,3,6,65.0,AC,,400.0,Overhead Line,CHE,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
130,2010.0,2016.0,2,6,50.0,AC,1500.0,400.0,Overhead Line,CHE,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
133,2010.0,2016.0,1,6,180.0,AC,1500.0,400.0,Overhead Line,CHE,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
134,2010.0,2016.0,3,6,30.0,AC,1500.0,400.0,Overhead Line,CHE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
136,2014.0,2015.0,2,1,45.0,AC,1200.0,380.0,Overhead Line,CHE,1.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
136,2015.0,2015.1,1,2,45.0,AC,1200.0,380.0,Overhead Line,CHE,1.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
136,2015.1,2015.1999999999998,2,1,45.0,AC,1200.0,380.0,Overhead Line,CHE,1.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
136,2015.2,2015.3,1,2,45.0,AC,1200.0,380.0,Overhead Line,CHE,1.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
136,2015.3,2016.0,2,1,45.0,AC,1200.0,380.0,Overhead Line,CHE,1.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
136,2016.0,2018.0,1,6,45.0,AC,1200.0,380.0,Overhead Line,CHE,1.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
139,2010.0,2015.0,3,4,26.0,AC,1200.0,400.0,Overhead Line,DEU;POL,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
139,2015.0,2020.0,4,5,26.0,AC,1200.0,400.0,Overhead Line,DEU;POL,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
140,2014.0,2015.0,2,1,,AC,,400.0,Overhead Line,DEU;POL,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
140,2015.0,2016.0,1,6,,AC,,400.0,Overhead Line,DEU;POL,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
141,2014.0,2016.0,3,4,24.0,AC,400.0,150.0,OffshoreACTransmissionCable,DEU;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,0,0
141,2016.0,2022.0,4,5,24.0,AC,400.0,150.0,OffshoreACTransmissionCable,DEU;DNK,2.0,EU,Cross-border,New,Cable/Line,Offshore,1,0
142,2012.0,2016.0,3,4,623.0,DC,1400.0,500.0,OffshoreDCTransmissionCable,DEU;NOR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
142,2016.0,2022.0,4,5,623.0,DC,1400.0,500.0,OffshoreDCTransmissionCable,DEU;NOR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,0
144,2012.0,2013.0,1,2,110.0,AC,720.0,380.0,ACTransmissionLine,DEU;DNK,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,0,0
144,2013.0,2016.0,2,3,110.0,AC,720.0,380.0,ACTransmissionLine,DEU;DNK,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,0,0
144,2016.0,2018.0,3,4,110.0,AC,720.0,380.0,ACTransmissionLine,DEU;DNK,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,0,0
144,2018.0,2022.0,4,5,110.0,AC,720.0,380.0,ACTransmissionLine,DEU;DNK,2.0,EU,Cross-border,Upgrade,Cable/Line,Onshore,1,1
145,2010.0,2016.0,3,4,57.0,AC,1500.0,380.0,Overhead Line,DEU;NLD,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
145,2016.0,2020.0,4,5,57.0,AC,1500.0,380.0,Overhead Line,DEU;NLD,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
146,2014.0,2020.0,3,4,90.0,DC,1000.0,320.0,DCTransmissionLine,BEL;DEU,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
146,2020.0,2022.0,4,5,90.0,DC,1000.0,320.0,DCTransmissionLine,BEL;DEU,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
147,2010.0,2014.0,3,4,43.0,AC,2008.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
147,2014.0,2020.0,4,5,43.0,AC,2008.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
148,2010.0,2012.0,2,3,65.0,AC,2410.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
148,2012.0,2015.0,3,4,65.0,AC,2410.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
148,2015.0,2020.0,4,5,65.0,AC,2410.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
149,2010.0,2020.0,3,6,14.0,AC,3749.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
150,2010.0,2020.0,3,5,35.0,AC,3668.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
151,2010.0,2020.0,3,4,95.0,AC,3538.0,380.0,ACTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
151,2020.0,2022.0,4,6,95.0,AC,3538.0,380.0,ACTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
153,2010.0,2016.0,3,5,97.0,AC,2473.0,380.0,Overhead Line,DEU,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
156,2010.0,2020.0,3,4,182.0,AC,988.0,380.0,ACTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
156,2020.0,2022.0,4,6,182.0,AC,988.0,380.0,ACTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
157,2010.0,2020.0,3,6,210.0,AC,2264.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
160,2010.0,2013.0,3,4,32.0,AC,111.0,154.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
160,2013.0,2018.0,4,5,32.0,AC,111.0,154.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
163,2010.0,2012.0,3,4,133.0,DC,576.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
163,2012.0,2015.0,4,5,133.0,DC,576.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
164,2010.0,2012.0,3,4,206.0,DC,864.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
164,2012.0,2016.0,4,5,206.0,DC,864.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
165,2010.0,2012.0,3,4,167.0,DC,800.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
165,2012.0,2016.0,4,5,167.0,DC,800.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
167,2010.0,2012.0,3,4,205.0,DC,800.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
167,2012.0,2015.0,4,5,205.0,DC,800.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
176,2012.0,2015.0,1,2,120.0,AC,754.0,380.0,Overhead Line,DEU,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
176,2015.0,2020.0,2,6,120.0,AC,754.0,380.0,Overhead Line,DEU,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
177,2013.0,2015.0,3,6,,AC,,,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
179,2010.0,2020.0,4,5,94.0,AC,900.0,400.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
188,2010.0,2013.0,2,3,110.0,AC,774.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
188,2013.0,2020.0,3,6,110.0,AC,774.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
193,2010.0,2012.0,4,3,92.0,AC,3583.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
193,2012.0,2015.0,3,4,92.0,AC,3583.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
193,2015.0,2018.0,4,5,92.0,AC,3583.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
194,2014.0,2015.0,3,4,115.0,AC,750.0,220.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
194,2015.0,2020.0,4,5,115.0,AC,750.0,220.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
195,2014.0,2016.0,3,6,,AC,,,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
200,2016.0,2018.0,3,6,195.0,AC,0.0,380.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
208,2012.0,2016.0,2,6,,,,,,DEU,1.0,EU,Internal,,,,0,0
211,2014.0,2018.0,1,2,190.0,DC,900.0,320.0,Subsea Cable,,,Unknown,Internal,New,Cable/Line,Offshore,0,0
211,2018.0,2020.0,2,6,190.0,DC,900.0,320.0,Subsea Cable,,,Unknown,Internal,New,Cable/Line,Offshore,0,1
212,2012.0,2018.0,3,6,90.0,AC,2320.0,400.0,Overhead Line,AUT;DEU,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
214,2012.0,2014.0,1,2,110.0,AC,1000.0,400.0,Overhead Line,HUN;SVK,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
214,2014.0,2015.0,2,6,110.0,AC,1000.0,400.0,Overhead Line,HUN;SVK,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
214,2016.0,2018.0,2,6,110.0,AC,1000.0,400.0,Overhead Line,HUN;SVK,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
216,2013.0,2018.0,3,6,128.0,AC,1740.0,400.0,Overhead Line,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
218,2010.0,2015.0,1,2,190.0,AC,320.0,400.0,Overhead Line,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
218,2015.0,2018.0,2,6,190.0,AC,320.0,400.0,Overhead Line,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
219,2010.0,2012.0,1,4,105.0,AC,470.0,380.0,Overhead Line,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
219,2012.0,2013.0,4,2,105.0,AC,470.0,380.0,Overhead Line,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
219,2013.0,2020.0,2,6,105.0,AC,470.0,380.0,Overhead Line,AUT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
223,2014.0,2018.0,3,6,80.0,AC,1085.0,400.0,Overhead Line,HRV;SVN,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
225,2010.0,2013.0,2,3,193.0,AC,800.0,400.0,Overhead Line,SVN,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
225,2013.0,2018.0,3,6,193.0,AC,800.0,400.0,Overhead Line,SVN,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
227,2012.0,2018.0,1,6,155.0,AC,504.0,400.0,Overhead Line,BIH;HRV,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
235,2012.0,2014.0,3,4,242.0,AC,160.0,400.0,Overhead Line,ALB;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
235,2014.0,2016.0,4,5,242.0,AC,160.0,400.0,Overhead Line,ALB;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
236,2014.0,2016.0,4,5,170.0,AC,620.0,400.0,Overhead Line,MKD;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
238,2010.0,2015.0,3,4,131.0,AC,0.0,400.0,ACTransmissionLine,ROU;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
238,2015.0,2022.0,4,5,131.0,AC,0.0,400.0,ACTransmissionLine,ROU;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,0
238,2024.0,2026.0,4,5,131.0,AC,0.0,400.0,ACTransmissionLine,ROU;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,1
239,2010.0,2012.0,1,2,151.0,AC,160.0,400.0,Overhead Line,ALB;MKD,2.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
239,2012.0,2013.0,2,3,151.0,AC,160.0,400.0,Overhead Line,ALB;MKD,2.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
239,2013.0,2018.0,3,6,151.0,AC,160.0,400.0,Overhead Line,ALB;MKD,2.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
244,2010.0,2012.0,3,4,110.0,AC,301.0,400.0,Overhead Line,GRC,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
244,2012.0,2013.0,4,3,110.0,AC,301.0,400.0,Overhead Line,GRC,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
244,2013.0,2016.0,3,4,110.0,AC,301.0,400.0,Overhead Line,GRC,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
244,2016.0,2018.0,4,5,110.0,AC,301.0,400.0,Overhead Line,GRC,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
256,2012.0,2022.0,3,4,153.0,AC,0.0,400.0,ACTransmissionLine,BGR;GRC,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,0
256,2022.0,2024.0,4,5,153.0,AC,0.0,400.0,ACTransmissionLine,BGR;GRC,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
257,2012.0,2022.0,3,5,94.0,AC,0.0,400.0,ACTransmissionLine,BGR;GRC,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,0
258,2012.0,2020.0,3,4,13.0,AC,0.0,400.0,ACTransmissionLine,BGR;GRC,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
258,2020.0,2022.0,4,5,13.0,AC,0.0,400.0,ACTransmissionLine,BGR;GRC,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
262,2012.0,2020.0,3,4,145.0,AC,0.0,400.0,ACTransmissionLine,BGR;GRC,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
262,2020.0,2022.0,4,5,145.0,AC,0.0,400.0,ACTransmissionLine,BGR;GRC,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
265,2012.0,2015.0,2,6,,,,,,BGR,1.0,EU,Internal,,,,0,0
269,2010.0,2016.0,3,4,116.0,AC,0.0,400.0,ACTransmissionLine,ROU;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
269,2016.0,2026.0,4,5,116.0,AC,0.0,400.0,ACTransmissionLine,ROU;SRB,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,0
270,2010.0,2026.0,3,4,166.0,AC,0.0,400.0,ACTransmissionLine,ROU;SRB,2.0,Extra-EU,Cross-border,Upgrade,Cable/Line,Onshore,1,0
273,2012.0,2013.0,2,3,159.0,AC,0.0,400.0,ACTransmissionLine,BGR;ROU,2.0,EU,Internal,New,Cable/Line,Onshore,0,0
273,2013.0,2020.0,3,4,159.0,AC,0.0,400.0,ACTransmissionLine,BGR;ROU,2.0,EU,Internal,New,Cable/Line,Onshore,0,0
273,2020.0,2024.0,4,5,159.0,AC,0.0,400.0,ACTransmissionLine,BGR;ROU,2.0,EU,Internal,New,Cable/Line,Onshore,1,1
275,2010.0,2012.0,3,2,140.0,AC,0.0,400.0,ACTransmissionLine,BGR;ROU,2.0,EU,Internal,New,Cable/Line,Onshore,0,0
275,2012.0,2013.0,2,3,140.0,AC,0.0,400.0,ACTransmissionLine,BGR;ROU,2.0,EU,Internal,New,Cable/Line,Onshore,0,0
275,2013.0,2022.0,3,4,140.0,AC,0.0,400.0,ACTransmissionLine,BGR;ROU,2.0,EU,Internal,New,Cable/Line,Onshore,1,0
275,2022.0,2026.0,4,4,140.0,AC,0.0,400.0,ACTransmissionLine,BGR;ROU,2.0,EU,Internal,New,Cable/Line,Onshore,1,1
276,2010.0,2013.0,2,3,260.0,AC,165.0,400.0,Overhead Line,ROU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
276,2013.0,2018.0,3,6,260.0,AC,165.0,400.0,Overhead Line,ROU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
302,2010.0,2012.0,2,3,98.0,AC,1000.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
302,2012.0,2015.0,3,4,98.0,AC,1000.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
302,2015.0,2018.0,4,5,98.0,AC,1000.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
303,2010.0,2013.0,2,3,54.0,AC,350.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
303,2013.0,2018.0,3,5,54.0,AC,350.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
304,2010.0,2013.0,2,3,73.0,AC,750.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
304,2013.0,2018.0,3,6,73.0,AC,750.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
306,2014.0,2020.0,3,6,,AC,500.0,400.0,Substation,CZE,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
307,2014.0,2015.0,3,4,,,500.0,400.0,Substation,CZE,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
307,2015.0,2018.0,4,5,,,500.0,400.0,Substation,CZE,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
308,2010.0,2012.0,1,2,83.0,AC,0.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
308,2012.0,2013.0,2,3,83.0,AC,0.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
308,2013.0,2024.0,3,4,83.0,AC,0.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
308,2024.0,2026.0,4,5,83.0,AC,0.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
309,2010.0,2012.0,2,1,87.0,AC,500.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
309,2012.0,2013.0,1,3,87.0,AC,500.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
309,2013.0,2020.0,3,4,87.0,AC,500.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
309,2020.0,2022.0,4,5,87.0,AC,500.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
311,2014.0,2018.0,3,4,,AC,500.0,400.0,Substation,CZE,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
